country,year,tyr,pri,sec,ter,democ,autoc,gdp,region,population,area,democavg,autocavg
Liberia,1880,0.069367342,3.3336139,0,0,7,3,NA,4,NA,NA,2.166666667,4.9
Liberia,1885,0.085897803,4.1868029,0,0,2,5,NA,4,NA,NA,2.166666667,4.9
Liberia,1890,0.10656083,5.2466235,0,0,1,5,NA,4,NA,NA,2.166666667,4.9
Liberia,1895,0.13232312,7.7838607,0,0,1,5,NA,4,NA,NA,2.166666667,4.9
Liberia,1900,0.16759703,12.832529,0,0,1,5,NA,4,NA,NA,2.166666667,4.9
Liberia,1905,0.26305136,15.230634,0,0,1,5,NA,4,NA,NA,2.166666667,4.9
Liberia,1910,0.36472297,17.576559,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1915,0.43711299,14.729221,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1920,0.57412851,10.862423,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1925,0.5799132,6.0685077,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1930,0.54644912,10.442542,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1935,0.51721311,8.7509117,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1940,0.55076194,9.4114885,0,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1945,0.56979096,7.8868942,0.67966068,0,0,6,NA,4,NA,NA,2.166666667,4.9
Liberia,1950,0.57753009,15.946778,0.48124999,0.13333334,0,6,503.5153,4,824000,NA,2.166666667,4.9
Liberia,1955,0.61567855,19.164265,1.3554096,0.26666668,0,6,551.8046,4,914000,NA,2.166666667,4.9
Liberia,1960,0.7220546,27.59,1.84,0.40000001,0,6,586.9675,4,1059000,NA,2.166666667,4.9
Liberia,1965,0.94068885,36.490002,4.5999999,0.60000002,0,6,581.3412,4,1233000,111370,2.166666667,4.9
Liberia,1970,1.1552225,49.84,9.1999998,1,0,6,712.0125,4,1430000,111370,2.166666667,4.9
Liberia,1975,1.6663831,55.18,15.64,1.8,0,6,595.746,4,1635000,111370,2.166666667,4.9
Liberia,1980,2.2252052,67.639999,21.16,2.3,0,7,554.8891,4,1910000,111370,2.166666667,4.9
Liberia,1985,2.7277083,35.599998,15.64,2.5999999,0,6,462.6595,4,2215000,111370,2.166666667,4.9
Liberia,1990,3.0813851,55,11.56,3.5,NA,NA,506.1811,4,2167000,111370,2.166666667,4.9
Liberia,1995,3.1707532,60,12.138,4.0250001,NA,NA,602.2614,4,1945000,111370,2.166666667,4.9
Liberia,2000,3.5965762,100,34.590565,19,3,3,472.437,4,2824000,111370,2.166666667,4.9
Liberia,2005,3.964087,87.419998,38.901798,14,NA,NA,348.2219,4,3334000,111370,2.166666667,4.9
Liberia,2010,4.3545766,94.520653,43.213032,9,7,1,NA,NA,NA,NA,2.166666667,4.9
Malawi,1820,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1825,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1830,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1835,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1840,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1845,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1850,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1855,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1860,NA,0.013743077,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1865,NA,0.037129458,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1870,0.005356721,0.07788787,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1875,0.005426391,0.14651649,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1880,0.005743122,0.25923035,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1885,0.006418268,0.44082555,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1890,0.007632675,0.72881281,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1895,0.00967784,1.1792134,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1900,0.013014412,1.8743247,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1905,0.018316902,2.9323347,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1910,0.12952077,4.5175209,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1915,0.23044224,6.8472991,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1920,0.31108779,10.188145,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1925,0.41957316,14.827131,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1930,0.51442301,21.004066,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1935,0.61602592,28.801147,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1940,0.72101992,38.022106,0,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1945,0.83678323,48.137249,0.024002127,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1950,0.97874665,59.957577,0.063289322,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1955,1.0635368,58.090691,0.56331563,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1960,1.1212001,48.327869,0.5,0,NA,NA,NA,NA,NA,NA,2.4,5.4
Malawi,1965,1.2955421,31.737705,1,0,0,9,497.1438,4,3974595,118480,2.4,5.4
Malawi,1970,1.6272593,32.459015,1.3000001,0.30000001,0,9,481.4795,4,4517806,118480,2.4,5.4
Malawi,1975,1.9630919,40,2,0.5,0,9,625.3422,4,5275993,118480,2.4,5.4
Malawi,1980,2.503319,44,2,0.69999999,0,9,719.6961,4,6214787,118480,2.4,5.4
Malawi,1985,2.9624207,46,2,0.60000002,0,9,744.0799,4,7264558,118480,2.4,5.4
Malawi,1990,3.1424928,48,2,0.69999999,0,9,682.929,4,9446263,118480,2.4,5.4
Malawi,1995,3.2985592,100,5.8800001,0.80000001,6,0,827.8303,4,10091366,118480,2.4,5.4
Malawi,2000,3.7302828,100,30.128912,0,6,0,838.9891,4,11623368,118480,2.4,5.4
Malawi,2005,4.6745105,100,25.452543,1,6,0,803.0705,4,13226091,118480,2.4,5.4
Malawi,2010,5.0108123,100,29.62785,1,6,0,NA,NA,NA,NA,2.4,5.4
Mali,1820,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1825,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1830,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1835,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1840,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1845,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1850,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1855,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1860,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1865,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1870,0.005680963,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1875,0.005683874,0,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1880,0.005686939,0.006396435,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1885,0.00569018,0.015440519,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1890,0.005693623,0.03002042,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1895,0.005697293,0.052895822,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1900,0.005816635,0.088073298,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1905,0.006097948,0.14133413,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1910,0.007359391,0.22097158,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1915,0.009000712,0.33881208,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1920,0.018506318,0.51161379,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1925,0.027683282,0.76295286,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1930,0.035716683,1.125711,0,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1935,0.10038663,1.6452469,0.059681859,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1940,0.1093773,1.6232944,0.049313683,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1945,0.12511034,2.6130967,0.029331241,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1950,0.15516025,3.6028993,0.15895598,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1955,0.18185996,4.8857393,0.19548711,0,NA,NA,NA,NA,NA,NA,2.454545455,4.454545455
Mali,1960,0.20397425,6.666667,0.60000002,0,0,7,796.7164,4,4015404,1240190,2.454545455,4.454545455
Mali,1965,0.25541559,16,2.4000001,0,0,7,622.353,4,4408053,1240190,2.454545455,4.454545455
Mali,1970,0.31156918,15,3,0.2,0,7,671.992,4,4865948,1240190,2.454545455,4.454545455
Mali,1975,0.46195003,18,5,0.60000002,0,7,690.3002,4,5447168,1240190,2.454545455,4.454545455
Mali,1980,0.64659977,17,5.9999928,0.30000001,0,7,821.9026,4,6068566,1240190,2.454545455,4.454545455
Mali,1985,0.82603711,15,4.5,0.89999998,0,7,728.3876,4,6793924,1240190,2.454545455,4.454545455
Mali,1990,0.95117199,19,5,0.80000001,0,7,864.2142,4,7668982,1240190,2.454545455,4.454545455
Mali,1995,1.0722098,24.82,6.6599998,1,7,0,913.8764,4,8735828,1240190,2.454545455,4.454545455
Mali,2000,1.2959663,51.207127,14.641178,2,6,0,1046.719,4,10004205,1240190,2.454545455,4.454545455
Mali,2005,1.8094957,65.132904,21.576473,5,7,0,1217.917,4,11611090,1240190,2.454545455,4.454545455
Mali,2010,2.1395676,78.43013,34.813492,7,7,0,NA,NA,NA,NA,2.454545455,4.454545455
Mauritius,1820,NA,1.020643,0.00487617,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1825,NA,1.3200854,0.006600549,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1830,NA,1.7058812,0.008934671,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1835,NA,2.2019353,0.012094101,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1840,NA,2.8381143,0.016370568,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1845,NA,3.651304,0.022158861,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1850,NA,4.6863689,0.029993165,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1855,NA,5.9967775,0.040596191,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1860,NA,7.6445208,0.054945499,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1865,NA,9.6987963,0.074363038,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1870,0.18599744,12.232772,0.10063583,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1875,0.23491681,16.548449,0.13617839,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1880,0.29659909,20.864124,0.18425095,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1885,0.38158587,25.117142,0.24925174,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1890,0.4852964,29.370157,0.33710709,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1895,0.60460895,29.404358,0.45578933,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1900,1.0662172,29.438559,0.61599922,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1905,1.2771391,31.426983,0.83205682,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1910,1.4756111,33.415409,1.1230475,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1915,1.6335523,38.079956,1.514266,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1920,1.7786164,44.761906,1.8510094,0,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1925,1.9348801,52.026302,2.135026,0.001450695,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1930,2.0912933,50.125458,2.1944857,0.003714689,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1935,2.2656369,52.699947,2.0976872,0.007358981,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1940,2.3203046,52.551636,2.2713861,0.01306315,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1945,2.3942661,52.690601,2.0510414,0.021809997,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1950,2.5100067,75.480843,3.6256034,0.035013136,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1955,2.9308746,91.855209,8.0528708,0.060299557,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1960,3.6026058,76.653465,20.903225,0.2,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1965,4.3013048,79,27,0.2,NA,NA,NA,NA,NA,NA,9.666666667,0
Mauritius,1970,4.9750185,72.781067,26.141439,2.5999999,9,0,4223.713,4,826000,2040,9.666666667,0
Mauritius,1975,5.1834712,82,34,1.4,9,0,5845.613,4,892000,2040,9.666666667,0
Mauritius,1980,5.5157437,93,41.846153,1,9,0,6246.104,4,966000,2040,9.666666667,0
Mauritius,1985,6.0901155,97,44.46154,1.1,10,0,7357.592,4,1016000,2040,9.666666667,0
Mauritius,1990,6.8512368,92,46.205128,3.5,10,0,9886.379,4,1057000,2040,9.666666667,0
Mauritius,1995,7.0655055,98.440002,53.939999,6.3000002,10,0,12408.27,4,1122457,2040,9.666666667,0
Mauritius,2000,7.0719013,100,66.982933,11,10,0,15121.01,4,1186873,2040,9.666666667,0
Mauritius,2005,8.1630116,100,80.898056,21,10,0,17587.46,4,1243253,2040,9.666666667,0
Mauritius,2010,9.4410725,100,81.820877,34,10,0,NA,NA,NA,NA,9.666666667,0
Mozambique,1820,NA,0.010383437,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1825,NA,0.013728086,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1830,NA,0.018149899,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1835,NA,0.023995638,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1840,NA,0.031723589,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1845,NA,0.041939344,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1850,NA,0.055443011,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1855,NA,0.073291443,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1860,NA,0.096880198,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1865,NA,0.12805133,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1870,0.006056843,0.16923492,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1875,0.006590784,0.22363453,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1880,0.007340034,0.29546934,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1885,0.008334425,0.39028925,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1890,0.009646661,0.51538229,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1895,0.011374911,0.68029833,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1900,0.013651468,0.8975141,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1905,0.016650563,1.1832677,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1910,0.020541601,1.5585841,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1915,0.025656618,2.0505002,0,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1920,0.032388143,2.6934679,0.018243324,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1925,0.069576412,3.5308545,0.017429514,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1930,0.11830844,4.3950043,0.24952921,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1935,0.15241461,4.7231221,0.33412457,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1940,0.38889644,7.9792576,0.58864868,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1945,0.43820137,9.8176756,0.69883072,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1950,0.51947272,16.33242,1.2489649,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1955,0.69946003,24.567081,1.2438859,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1960,0.87851375,36.324326,0.66666675,0,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1965,1.0591615,28,1,0.1,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1970,1.0640337,31.231712,1.6666667,0.30000001,NA,NA,NA,NA,NA,NA,2.5,3.875
Mozambique,1975,0.99806815,49.78595,1.0000001,0.1,0,8,1142.735,4,10613176,799380,2.5,3.875
Mozambique,1980,1.1892693,36,1.6666667,0.1,0,8,1132.623,4,12136665,799380,2.5,3.875
Mozambique,1985,1.2458674,49,2.3333335,0.1,0,8,835.8391,4,13324105,799380,2.5,3.875
Mozambique,1990,1.0639384,44,2.666667,0.30000001,0,7,1117.354,4,13543508,799380,2.5,3.875
Mozambique,1995,0.98120862,43.799999,5.1100001,0.40000001,5,0,893.6181,4,15942730,799380,2.5,3.875
Mozambique,2000,1.1333491,56.590324,4.8122935,1,5,0,1093.179,4,18194196,799380,2.5,3.875
Mozambique,2005,1.3409992,90.512733,10.778616,1,5,0,1621.782,4,20532675,799380,2.5,3.875
Mozambique,2010,2.0279443,100,21.76642,4,5,0,NA,NA,NA,NA,2.5,3.875
Niger,1820,NA,0.001023248,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1825,NA,0.001317517,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1830,NA,0.00169641,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1835,NA,0.002184265,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1840,NA,0.002812412,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1845,NA,0.003621195,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1850,NA,0.004662554,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1855,NA,0.006003363,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1860,NA,0.007729717,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1865,NA,0.00995246,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1870,0.006128549,0.012814292,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1875,0.006132532,0.016498908,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1880,0.00613685,0.021242773,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1885,0.006141549,0.027350254,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1890,0.006180943,0.035213079,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1895,0.006277436,0.045335338,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1900,0.006438664,0.058365639,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1905,0.006671874,0.07513833,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1910,0.006855255,0.096726403,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1915,0.007144916,0.12450932,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1920,0.065746434,0.16025971,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1925,0.11701561,0.20625414,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1930,0.15591811,0.26541418,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1935,0.24116418,0.34148565,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1940,0.27366784,0.65432376,0,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1945,0.30186385,0.96716189,0.015275693,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1950,0.32880419,1.28,0.039961495,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1955,0.35297289,2.5599999,0.080097593,0,NA,NA,NA,NA,NA,NA,2.272727273,4.727272727
Niger,1960,0.37774006,4.25,0.5,0,0,7,1167.434,4,3053144,1267000,2.272727273,4.727272727
Niger,1965,0.40243179,9.3500004,1,0,0,7,1279.3,4,3589194,1267000,2.272727273,4.727272727
Niger,1970,0.44702724,11.9,1,0,0,7,1103.923,4,4216751,1267000,2.272727273,4.727272727
Niger,1975,0.52907783,17,2,0.1,0,7,1042.347,4,4941839,1267000,2.272727273,4.727272727
Niger,1980,0.66721725,21,4,0.30000001,0,7,1236.038,4,5784017,1267000,2.272727273,4.727272727
Niger,1985,0.85457426,27,5.4000001,0.60000002,0,7,1038.165,4,6708883,1267000,2.272727273,4.727272727
Niger,1990,1.0758203,25,6,0.69999999,0,7,1001.58,4,7821628,1267000,2.272727273,4.727272727
Niger,1995,1.2796254,24.940001,5.6700001,1,8,0,839.8116,4,9286565,1267000,2.272727273,4.727272727
Niger,2000,1.4310837,29.941376,5.5077267,1,6,1,807.4544,4,11123951,1267000,2.272727273,4.727272727
Niger,2005,1.6186709,47.328098,8.1736736,1,7,1,836.2552,4,13264190,1267000,2.272727273,4.727272727
Niger,2010,1.9450589,62.128555,11.436796,1,4,1,NA,NA,NA,NA,2.272727273,4.727272727
Senegal,1820,NA,0.010942575,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1825,NA,0.014225571,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1830,NA,0.018493354,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1835,NA,0.0240412,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1840,NA,0.031252835,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1845,NA,0.040626876,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1850,NA,0.052811112,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1855,NA,0.068646982,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1860,NA,0.089227192,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1865,NA,0.1159702,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1870,0.007535842,0.1507166,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1875,0.008156435,0.19585335,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1880,0.008968806,0.25447357,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1885,0.010031798,0.33058169,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1890,0.011415889,0.42935526,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1895,0.013213472,0.55747765,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1900,0.015548732,0.72355753,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1905,0.018583238,0.93865246,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1910,0.023520119,1.2169135,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1915,0.029840827,1.5763649,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1920,0.29482099,2.0398202,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1925,0.52618712,2.6359203,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1930,0.70361763,3.400234,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1935,1.1445333,4.3763089,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1940,1.2940171,4.5512323,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1945,1.4433151,6.9471173,0,0,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1950,1.8693627,9.3430023,0.40800872,0.029508784,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1955,1.9498359,14.709116,1.2259624,0.093722403,NA,NA,NA,NA,NA,NA,3.090909091,3.363636364
Senegal,1960,2.0743065,19.756098,2.4375,0.5,3,4,1775.606,4,3276622,196720,3.090909091,3.363636364
Senegal,1965,2.112442,29.268293,5.6875,0.89999998,0,7,1628.305,4,3776639,196720,3.090909091,3.363636364
Senegal,1970,2.3000827,30,8.125,1.4,0,7,1495.889,4,4401975,196720,3.090909091,3.363636364
Senegal,1975,2.4903712,30,8.125,2,0,6,1448.79,4,5118352,196720,3.090909091,3.363636364
Senegal,1980,2.5232894,37,8.9375,2.8,2,4,1411.804,4,5870837,196720,3.090909091,3.363636364
Senegal,1985,2.4530134,44,10.5625,2.4000001,2,3,1464.176,4,6795805,196720,3.090909091,3.363636364
Senegal,1990,2.3740425,48,13,3,2,3,1441.949,4,7895770,196720,3.090909091,3.363636364
Senegal,1995,2.263442,54.599998,14.24,3.4000001,2,3,1330.439,4,9054244,196720,3.090909091,3.363636364
Senegal,2000,1.9849223,58.740387,13.351719,3,8,0,1571.367,4,10333507,196720,3.090909091,3.363636364
Senegal,2005,1.6655191,71.397255,20.157459,6,8,0,1494.314,4,11770340,196720,3.090909091,3.363636364
Senegal,2010,3.1147137,78.743408,30.273535,8,7,0,NA,NA,NA,NA,3.090909091,3.363636364
Sierra Leone,1820,NA,0.055194318,0,0,NA,NA,NA,NA,NA,NA,2.444444444,4.111111111
Sierra Leone,1825,NA,0.071882173,0,0,NA,NA,NA,NA,NA,NA,2.444444444,4.111111111
Sierra Leone,1830,NA,0.093610868,0,0,NA,NA,NA,NA,NA,NA,2.444444444,4.111111111
Sierra Leone,1835,NA,0.12189984,0,0,NA,NA,NA,NA,NA,NA,2.444444444,4.111111111
Sierra Leone,1840,NA,0.15872422,0,0,NA,NA,NA,NA,NA,NA,2.444444444,4.111111111
Sierra Leone,1845,NA,0.20664997,0,0,NA,NA,NA,NA,NA,NA,2.444444444,4.111111111
